no_feedback	rRNA	29
no_feedback	polymorphic_pseudogene	3
no_feedback	transcribed_processed_pseudogene	36
no_feedback	transcribed_unitary_pseudogene	19
no_feedback	scaRNA	2
no_feedback	unitary_pseudogene	8
no_feedback	bidirectional_promoter_lncRNA	1
no_feedback	IG_C_gene	1
no_feedback	3prime_overlapping_ncRNA	2
no_feedback	scRNA	1
no_feedback	translated_processed_pseudogene	1
auto_regulate	protein_coding	7064
auto_regulate	misc_RNA	113
auto_regulate	lincRNA	952
auto_regulate	miRNA	1143
auto_regulate	transcribed_unitary_pseudogene	17
auto_regulate	antisense_RNA	622
auto_regulate	snoRNA	40
auto_regulate	sense_overlapping	17
auto_regulate	transcribed_unprocessed_pseudogene	49
auto_regulate	processed_pseudogene	568
auto_regulate	rRNA	37
auto_regulate	sense_intronic	46
auto_regulate	snRNA	137
auto_regulate	TEC	82
auto_regulate	processed_transcript	76
auto_regulate	unprocessed_pseudogene	54
auto_regulate	polymorphic_pseudogene	2
auto_regulate	transcribed_processed_pseudogene	29
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	scaRNA	2
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	IG_V_pseudogene	1
auto_regulate	scRNA	1
auto_regulate	unitary_pseudogene	9
auto_regulate	translated_processed_pseudogene	1
auto_regulate	TR_V_pseudogene	1
auto_regulate	protein_coding	8998
auto_regulate	misc_RNA	221
auto_regulate	miRNA	1729
auto_regulate	lincRNA	1964
auto_regulate	snoRNA	100
auto_regulate	antisense_RNA	1138
auto_regulate	processed_transcript	129
auto_regulate	sense_overlapping	44
auto_regulate	processed_pseudogene	1572
auto_regulate	sense_intronic	135
auto_regulate	rRNA	96
auto_regulate	snRNA	313
auto_regulate	TEC	188
auto_regulate	transcribed_unprocessed_pseudogene	81
auto_regulate	unprocessed_pseudogene	162
auto_regulate	transcribed_processed_pseudogene	81
auto_regulate	polymorphic_pseudogene	6
auto_regulate	transcribed_unitary_pseudogene	38
auto_regulate	pseudogene	3
auto_regulate	scaRNA	4
auto_regulate	ribozyme	1
auto_regulate	sRNA	1
auto_regulate	unitary_pseudogene	9
auto_regulate	IG_V_gene	5
auto_regulate	IG_V_pseudogene	1
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	scRNA	1
auto_regulate	bidirectional_promoter_lncRNA	6
auto_regulate	translated_processed_pseudogene	1
auto_regulate	IG_C_pseudogene	1
auto_regulate	TR_V_pseudogene	4
auto_regulate	TR_V_gene	5
auto_regulate	TR_J_gene	2
auto_regulate	TR_C_gene	1
auto_regulate	IG_C_gene	1
no_feedback	protein_coding	6944
no_feedback	lincRNA	1009
no_feedback	unprocessed_pseudogene	91
no_feedback	miRNA	1209
no_feedback	transcribed_unitary_pseudogene	24
no_feedback	antisense_RNA	628
no_feedback	TEC	83
no_feedback	misc_RNA	103
no_feedback	processed_pseudogene	765
no_feedback	rRNA	39
no_feedback	snRNA	136
no_feedback	snoRNA	45
no_feedback	transcribed_unprocessed_pseudogene	67
no_feedback	polymorphic_pseudogene	2
no_feedback	processed_transcript	78
no_feedback	transcribed_processed_pseudogene	38
no_feedback	sense_intronic	50
no_feedback	sense_overlapping	19
no_feedback	scaRNA	3
no_feedback	bidirectional_promoter_lncRNA	2
no_feedback	ribozyme	1
no_feedback	unitary_pseudogene	10
no_feedback	sRNA	2
no_feedback	IG_V_gene	1
no_feedback	scRNA	1
no_feedback	3prime_overlapping_ncRNA	2
no_feedback	translated_processed_pseudogene	1
no_feedback	TR_V_gene	1
auto_regulate	protein_coding	6564
auto_regulate	lincRNA	811
auto_regulate	misc_RNA	116
auto_regulate	miRNA	1059
auto_regulate	sense_overlapping	22
auto_regulate	antisense_RNA	589
auto_regulate	transcribed_unprocessed_pseudogene	48
auto_regulate	snoRNA	50
auto_regulate	snRNA	168
auto_regulate	processed_pseudogene	712
auto_regulate	rRNA	39
auto_regulate	transcribed_unitary_pseudogene	17
auto_regulate	unprocessed_pseudogene	69
auto_regulate	TEC	54
auto_regulate	pseudogene	1
auto_regulate	processed_transcript	79
auto_regulate	sense_intronic	67
auto_regulate	polymorphic_pseudogene	2
auto_regulate	transcribed_processed_pseudogene	26
auto_regulate	unitary_pseudogene	6
auto_regulate	scaRNA	4
auto_regulate	sRNA	1
auto_regulate	bidirectional_promoter_lncRNA	2
auto_regulate	IG_V_pseudogene	1
auto_regulate	IG_V_gene	1
auto_regulate	scRNA	1
auto_regulate	ribozyme	1
no_feedback	protein_coding	883
no_feedback	lincRNA	81
no_feedback	miRNA	183
no_feedback	transcribed_unprocessed_pseudogene	6
no_feedback	antisense_RNA	51
no_feedback	processed_pseudogene	50
no_feedback	misc_RNA	17
no_feedback	TEC	6
no_feedback	processed_transcript	9
no_feedback	sense_overlapping	2
no_feedback	transcribed_processed_pseudogene	4
no_feedback	rRNA	3
no_feedback	sense_intronic	5
no_feedback	snRNA	12
no_feedback	unprocessed_pseudogene	12
no_feedback	unitary_pseudogene	4
no_feedback	snoRNA	1
no_feedback	transcribed_unitary_pseudogene	2
auto_regulate	protein_coding	6711
auto_regulate	lincRNA	502
auto_regulate	miRNA	1050
auto_regulate	processed_transcript	61
auto_regulate	unprocessed_pseudogene	37
auto_regulate	transcribed_unitary_pseudogene	15
auto_regulate	sense_overlapping	13
auto_regulate	antisense_RNA	398
auto_regulate	transcribed_unprocessed_pseudogene	62
auto_regulate	processed_pseudogene	130
auto_regulate	misc_RNA	32
auto_regulate	snoRNA	11
auto_regulate	sense_intronic	20
auto_regulate	transcribed_processed_pseudogene	25
auto_regulate	snRNA	29
auto_regulate	TEC	31
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	unitary_pseudogene	4
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	rRNA	5
auto_regulate	TR_V_pseudogene	1
auto_regulate	polymorphic_pseudogene	1
auto_regulate	ribozyme	1
auto_regulate	protein_coding	2366
auto_regulate	lincRNA	166
auto_regulate	snoRNA	16
auto_regulate	antisense_RNA	120
auto_regulate	miRNA	436
auto_regulate	processed_pseudogene	59
auto_regulate	TEC	14
auto_regulate	misc_RNA	13
auto_regulate	sense_intronic	4
auto_regulate	sense_overlapping	6
auto_regulate	snRNA	24
auto_regulate	unprocessed_pseudogene	13
auto_regulate	transcribed_processed_pseudogene	9
auto_regulate	processed_transcript	32
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	sRNA	1
auto_regulate	transcribed_unitary_pseudogene	1
auto_regulate	transcribed_unprocessed_pseudogene	11
auto_regulate	rRNA	3
auto_regulate	scaRNA	1
auto_regulate	IG_C_gene	1
auto_regulate	IG_V_pseudogene	1
auto_regulate	unitary_pseudogene	1
auto_regulate	protein_coding	3010
auto_regulate	miRNA	598
auto_regulate	lincRNA	282
auto_regulate	snoRNA	17
auto_regulate	transcribed_unitary_pseudogene	4
auto_regulate	antisense_RNA	212
auto_regulate	transcribed_unprocessed_pseudogene	17
auto_regulate	processed_pseudogene	91
auto_regulate	snRNA	26
auto_regulate	sense_intronic	8
auto_regulate	misc_RNA	23
auto_regulate	TEC	19
auto_regulate	unprocessed_pseudogene	12
auto_regulate	processed_transcript	34
auto_regulate	transcribed_processed_pseudogene	5
auto_regulate	sense_overlapping	5
auto_regulate	rRNA	6
auto_regulate	sRNA	1
auto_regulate	ribozyme	1
auto_regulate	IG_J_gene	1
auto_regulate	protein_coding	8920
auto_regulate	lincRNA	1301
auto_regulate	antisense_RNA	947
auto_regulate	unprocessed_pseudogene	65
auto_regulate	miRNA	1639
auto_regulate	sense_overlapping	29
auto_regulate	snoRNA	66
auto_regulate	transcribed_unprocessed_pseudogene	57
auto_regulate	sense_intronic	101
auto_regulate	misc_RNA	118
auto_regulate	processed_pseudogene	828
auto_regulate	snRNA	188
auto_regulate	TEC	109
auto_regulate	processed_transcript	96
auto_regulate	polymorphic_pseudogene	2
auto_regulate	transcribed_processed_pseudogene	44
auto_regulate	rRNA	40
auto_regulate	transcribed_unitary_pseudogene	21
auto_regulate	3prime_overlapping_ncRNA	4
auto_regulate	scaRNA	2
auto_regulate	sRNA	1
auto_regulate	unitary_pseudogene	6
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	IG_C_pseudogene	1
auto_regulate	ribozyme	1
auto_regulate	TR_V_gene	4
auto_regulate	IG_V_pseudogene	1
no_feedback	protein_coding	6688
no_feedback	lincRNA	1024
no_feedback	miRNA	1212
no_feedback	processed_transcript	74
no_feedback	sense_intronic	75
no_feedback	transcribed_unitary_pseudogene	19
no_feedback	antisense_RNA	728
no_feedback	sense_overlapping	17
no_feedback	rRNA	56
no_feedback	processed_pseudogene	784
no_feedback	snoRNA	43
no_feedback	misc_RNA	125
no_feedback	transcribed_unprocessed_pseudogene	53
no_feedback	TEC	100
no_feedback	snRNA	169
no_feedback	unprocessed_pseudogene	85
no_feedback	polymorphic_pseudogene	4
no_feedback	transcribed_processed_pseudogene	42
no_feedback	scaRNA	2
no_feedback	unitary_pseudogene	8
no_feedback	bidirectional_promoter_lncRNA	3
no_feedback	sRNA	1
no_feedback	scRNA	1
no_feedback	translated_processed_pseudogene	1
no_feedback	3prime_overlapping_ncRNA	2
no_feedback	TR_V_gene	2
no_feedback	ribozyme	1
auto_regulate	protein_coding	6760
auto_regulate	transcribed_processed_pseudogene	25
auto_regulate	miRNA	1269
auto_regulate	antisense_RNA	632
auto_regulate	lincRNA	851
auto_regulate	TEC	68
auto_regulate	snoRNA	48
auto_regulate	transcribed_unitary_pseudogene	21
auto_regulate	sense_overlapping	21
auto_regulate	transcribed_unprocessed_pseudogene	35
auto_regulate	sense_intronic	76
auto_regulate	processed_pseudogene	446
auto_regulate	misc_RNA	77
auto_regulate	processed_transcript	64
auto_regulate	snRNA	100
auto_regulate	translated_processed_pseudogene	1
auto_regulate	unitary_pseudogene	6
auto_regulate	unprocessed_pseudogene	39
auto_regulate	rRNA	25
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	scaRNA	3
auto_regulate	bidirectional_promoter_lncRNA	2
auto_regulate	sRNA	1
auto_regulate	polymorphic_pseudogene	2
auto_regulate	ribozyme	1
auto_regulate	TR_V_gene	1
auto_regulate	TR_C_gene	1
auto_regulate	IG_J_gene	1
no_feedback	protein_coding	4619
no_feedback	antisense_RNA	362
no_feedback	lincRNA	481
no_feedback	transcribed_unitary_pseudogene	9
no_feedback	miRNA	850
no_feedback	processed_transcript	43
no_feedback	TEC	48
no_feedback	processed_pseudogene	158
no_feedback	sense_intronic	34
no_feedback	snRNA	34
no_feedback	misc_RNA	28
no_feedback	polymorphic_pseudogene	1
no_feedback	unprocessed_pseudogene	10
no_feedback	transcribed_processed_pseudogene	13
no_feedback	transcribed_unprocessed_pseudogene	17
no_feedback	sense_overlapping	9
no_feedback	rRNA	11
no_feedback	snoRNA	19
no_feedback	unitary_pseudogene	1
no_feedback	sRNA	1
no_feedback	scaRNA	1
no_feedback	bidirectional_promoter_lncRNA	1
no_feedback	TR_V_pseudogene	1
no_feedback	protein_coding	8367
no_feedback	misc_RNA	94
no_feedback	processed_transcript	106
no_feedback	lincRNA	1030
no_feedback	unprocessed_pseudogene	61
no_feedback	transcribed_unprocessed_pseudogene	61
no_feedback	miRNA	1425
no_feedback	antisense_RNA	698
no_feedback	sense_intronic	66
no_feedback	transcribed_unitary_pseudogene	34
no_feedback	processed_pseudogene	478
no_feedback	sense_overlapping	20
no_feedback	TEC	91
no_feedback	snRNA	118
no_feedback	snoRNA	31
no_feedback	transcribed_processed_pseudogene	40
no_feedback	rRNA	28
no_feedback	polymorphic_pseudogene	2
no_feedback	unitary_pseudogene	9
no_feedback	scaRNA	2
no_feedback	bidirectional_promoter_lncRNA	6
no_feedback	3prime_overlapping_ncRNA	2
no_feedback	scRNA	1
no_feedback	ribozyme	2
no_feedback	TR_V_pseudogene	4
no_feedback	TR_J_gene	1
no_feedback	protein_coding	6639
no_feedback	TEC	92
no_feedback	antisense_RNA	718
no_feedback	processed_transcript	72
no_feedback	sense_intronic	75
no_feedback	lincRNA	693
no_feedback	unprocessed_pseudogene	32
no_feedback	miRNA	1276
no_feedback	transcribed_unprocessed_pseudogene	37
no_feedback	misc_RNA	88
no_feedback	processed_pseudogene	449
no_feedback	snoRNA	37
no_feedback	transcribed_processed_pseudogene	24
no_feedback	unitary_pseudogene	9
no_feedback	snRNA	112
no_feedback	3prime_overlapping_ncRNA	6
no_feedback	rRNA	30
no_feedback	transcribed_unitary_pseudogene	18
no_feedback	scaRNA	2
no_feedback	sense_overlapping	20
no_feedback	polymorphic_pseudogene	2
no_feedback	sRNA	1
no_feedback	IG_C_gene	1
no_feedback	bidirectional_promoter_lncRNA	1
no_feedback	TR_V_gene	4
no_feedback	TR_J_gene	6
no_feedback	TR_C_gene	1
auto_regulate	protein_coding	4166
auto_regulate	lincRNA	291
auto_regulate	miRNA	708
auto_regulate	sense_overlapping	7
auto_regulate	antisense_RNA	217
auto_regulate	transcribed_unprocessed_pseudogene	23
auto_regulate	processed_pseudogene	84
auto_regulate	misc_RNA	22
auto_regulate	TEC	20
auto_regulate	unprocessed_pseudogene	9
auto_regulate	snRNA	23
auto_regulate	transcribed_processed_pseudogene	6
auto_regulate	processed_transcript	32
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	sense_intronic	14
auto_regulate	sRNA	1
auto_regulate	transcribed_unitary_pseudogene	6
auto_regulate	rRNA	3
auto_regulate	snoRNA	3
auto_regulate	unitary_pseudogene	1
auto_regulate	protein_coding	6911
auto_regulate	processed_transcript	79
auto_regulate	TEC	101
auto_regulate	miRNA	1322
auto_regulate	lincRNA	1202
auto_regulate	antisense_RNA	707
auto_regulate	sense_overlapping	17
auto_regulate	processed_pseudogene	753
auto_regulate	misc_RNA	120
auto_regulate	snoRNA	50
auto_regulate	sense_intronic	83
auto_regulate	snRNA	153
auto_regulate	transcribed_unprocessed_pseudogene	34
auto_regulate	unprocessed_pseudogene	61
auto_regulate	rRNA	34
auto_regulate	polymorphic_pseudogene	7
auto_regulate	transcribed_unitary_pseudogene	20
auto_regulate	transcribed_processed_pseudogene	39
auto_regulate	scaRNA	3
auto_regulate	unitary_pseudogene	10
auto_regulate	ribozyme	1
auto_regulate	sRNA	1
auto_regulate	scRNA	1
auto_regulate	IG_V_gene	2
auto_regulate	bidirectional_promoter_lncRNA	2
auto_regulate	pseudogene	1
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	TR_V_gene	1
auto_regulate	TR_J_gene	1
no_feedback	protein_coding	6983
no_feedback	misc_RNA	137
no_feedback	lincRNA	1103
no_feedback	transcribed_unitary_pseudogene	18
no_feedback	miRNA	1179
no_feedback	processed_transcript	78
no_feedback	antisense_RNA	632
no_feedback	snoRNA	39
no_feedback	processed_pseudogene	756
no_feedback	rRNA	41
no_feedback	TEC	90
no_feedback	snRNA	160
no_feedback	unprocessed_pseudogene	57
no_feedback	polymorphic_pseudogene	2
no_feedback	sense_intronic	65
no_feedback	transcribed_processed_pseudogene	40
no_feedback	unitary_pseudogene	6
no_feedback	transcribed_unprocessed_pseudogene	55
no_feedback	scaRNA	2
no_feedback	sense_overlapping	17
no_feedback	scRNA	1
no_feedback	translated_processed_pseudogene	1
no_feedback	TR_V_gene	1
no_feedback	ribozyme	1
auto_regulate	protein_coding	5168
auto_regulate	lincRNA	297
auto_regulate	miRNA	791
auto_regulate	antisense_RNA	272
auto_regulate	transcribed_unitary_pseudogene	5
auto_regulate	sense_overlapping	5
auto_regulate	transcribed_unprocessed_pseudogene	19
auto_regulate	misc_RNA	20
auto_regulate	snoRNA	10
auto_regulate	snRNA	34
auto_regulate	sense_intronic	13
auto_regulate	TEC	16
auto_regulate	rRNA	3
auto_regulate	processed_pseudogene	83
auto_regulate	transcribed_processed_pseudogene	10
auto_regulate	processed_transcript	30
auto_regulate	unitary_pseudogene	2
auto_regulate	unprocessed_pseudogene	10
auto_regulate	sRNA	1
auto_regulate	scRNA	1
auto_regulate	scaRNA	1
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	ribozyme	2
auto_regulate	protein_coding	7473
auto_regulate	lincRNA	1225
auto_regulate	miRNA	1285
auto_regulate	antisense_RNA	776
auto_regulate	unprocessed_pseudogene	72
auto_regulate	processed_pseudogene	750
auto_regulate	processed_transcript	90
auto_regulate	sense_overlapping	23
auto_regulate	transcribed_unprocessed_pseudogene	63
auto_regulate	misc_RNA	114
auto_regulate	snRNA	161
auto_regulate	sense_intronic	81
auto_regulate	TEC	113
auto_regulate	snoRNA	40
auto_regulate	transcribed_unitary_pseudogene	17
auto_regulate	rRNA	42
auto_regulate	polymorphic_pseudogene	3
auto_regulate	transcribed_processed_pseudogene	39
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	scaRNA	3
auto_regulate	bidirectional_promoter_lncRNA	3
auto_regulate	unitary_pseudogene	6
auto_regulate	sRNA	1
auto_regulate	scRNA	1
auto_regulate	translated_processed_pseudogene	1
auto_regulate	IG_C_pseudogene	1
auto_regulate	TR_V_pseudogene	2
auto_regulate	IG_C_gene	1
auto_regulate	IG_V_pseudogene	2
auto_regulate	protein_coding	6562
auto_regulate	lincRNA	1107
auto_regulate	miRNA	1373
auto_regulate	antisense_RNA	787
auto_regulate	processed_pseudogene	580
auto_regulate	TEC	114
auto_regulate	transcribed_unitary_pseudogene	19
auto_regulate	sense_overlapping	32
auto_regulate	transcribed_unprocessed_pseudogene	47
auto_regulate	sense_intronic	86
auto_regulate	processed_transcript	73
auto_regulate	misc_RNA	111
auto_regulate	unprocessed_pseudogene	51
auto_regulate	snoRNA	52
auto_regulate	snRNA	140
auto_regulate	transcribed_processed_pseudogene	38
auto_regulate	unitary_pseudogene	8
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	polymorphic_pseudogene	3
auto_regulate	rRNA	37
auto_regulate	scaRNA	2
auto_regulate	sRNA	1
auto_regulate	IG_V_gene	1
auto_regulate	IG_V_pseudogene	2
auto_regulate	IG_C_gene	4
auto_regulate	scRNA	1
auto_regulate	pseudogene	1
auto_regulate	translated_processed_pseudogene	1
auto_regulate	TR_V_gene	1
auto_regulate	TR_J_gene	2
auto_regulate	IG_C_pseudogene	1
auto_regulate	IG_J_gene	1
auto_regulate	protein_coding	7286
auto_regulate	antisense_RNA	689
auto_regulate	transcribed_processed_pseudogene	28
auto_regulate	lincRNA	919
auto_regulate	miRNA	1321
auto_regulate	processed_transcript	74
auto_regulate	misc_RNA	92
auto_regulate	transcribed_unprocessed_pseudogene	50
auto_regulate	processed_pseudogene	520
auto_regulate	3prime_overlapping_ncRNA	4
auto_regulate	snoRNA	36
auto_regulate	sense_intronic	80
auto_regulate	snRNA	107
auto_regulate	TEC	95
auto_regulate	unprocessed_pseudogene	41
auto_regulate	rRNA	37
auto_regulate	transcribed_unitary_pseudogene	17
auto_regulate	sense_overlapping	22
auto_regulate	scaRNA	3
auto_regulate	bidirectional_promoter_lncRNA	2
auto_regulate	polymorphic_pseudogene	2
auto_regulate	sRNA	1
auto_regulate	IG_V_pseudogene	1
auto_regulate	IG_V_gene	1
auto_regulate	IG_C_gene	3
auto_regulate	scRNA	1
auto_regulate	IG_J_gene	2
auto_regulate	unitary_pseudogene	5
auto_regulate	pseudogene	1
auto_regulate	TR_V_gene	1
auto_regulate	protein_coding	7192
auto_regulate	transcribed_processed_pseudogene	19
auto_regulate	lincRNA	553
auto_regulate	processed_transcript	82
auto_regulate	unprocessed_pseudogene	44
auto_regulate	miRNA	1085
auto_regulate	transcribed_unitary_pseudogene	17
auto_regulate	antisense_RNA	404
auto_regulate	sense_overlapping	10
auto_regulate	transcribed_unprocessed_pseudogene	59
auto_regulate	misc_RNA	26
auto_regulate	processed_pseudogene	173
auto_regulate	rRNA	11
auto_regulate	TEC	31
auto_regulate	snRNA	32
auto_regulate	snoRNA	9
auto_regulate	sense_intronic	17
auto_regulate	scaRNA	1
auto_regulate	unitary_pseudogene	3
auto_regulate	polymorphic_pseudogene	2
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	ribozyme	1
no_feedback	protein_coding	6035
no_feedback	misc_RNA	68
no_feedback	antisense_RNA	506
no_feedback	lincRNA	786
no_feedback	miRNA	1139
no_feedback	transcribed_unitary_pseudogene	14
no_feedback	sense_overlapping	21
no_feedback	processed_pseudogene	494
no_feedback	sense_intronic	50
no_feedback	snRNA	114
no_feedback	unprocessed_pseudogene	46
no_feedback	snoRNA	42
no_feedback	rRNA	21
no_feedback	TEC	59
no_feedback	translated_processed_pseudogene	1
no_feedback	polymorphic_pseudogene	3
no_feedback	transcribed_unprocessed_pseudogene	36
no_feedback	transcribed_processed_pseudogene	27
no_feedback	processed_transcript	58
no_feedback	3prime_overlapping_ncRNA	4
no_feedback	scaRNA	2
no_feedback	sRNA	1
no_feedback	unitary_pseudogene	5
no_feedback	scRNA	1
no_feedback	ribozyme	1
no_feedback	TR_V_gene	5
no_feedback	TR_J_gene	26
no_feedback	TR_J_pseudogene	1
no_feedback	TR_C_gene	1
auto_regulate	protein_coding	5856
auto_regulate	misc_RNA	98
auto_regulate	miRNA	1082
auto_regulate	antisense_RNA	550
auto_regulate	sense_intronic	59
auto_regulate	lincRNA	910
auto_regulate	unprocessed_pseudogene	47
auto_regulate	transcribed_unprocessed_pseudogene	29
auto_regulate	processed_pseudogene	498
auto_regulate	snoRNA	30
auto_regulate	snRNA	123
auto_regulate	transcribed_unitary_pseudogene	16
auto_regulate	TEC	53
auto_regulate	sense_overlapping	17
auto_regulate	processed_transcript	69
auto_regulate	rRNA	25
auto_regulate	polymorphic_pseudogene	2
auto_regulate	transcribed_processed_pseudogene	29
auto_regulate	scaRNA	2
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	IG_V_gene	3
auto_regulate	scRNA	1
auto_regulate	unitary_pseudogene	6
auto_regulate	3prime_overlapping_ncRNA	1
auto_regulate	TR_V_gene	1
auto_regulate	TR_V_pseudogene	1
auto_regulate	protein_coding	7185
auto_regulate	transcribed_processed_pseudogene	32
auto_regulate	lincRNA	1087
auto_regulate	TEC	58
auto_regulate	miRNA	1216
auto_regulate	antisense_RNA	575
auto_regulate	processed_pseudogene	809
auto_regulate	misc_RNA	98
auto_regulate	transcribed_unitary_pseudogene	27
auto_regulate	unprocessed_pseudogene	76
auto_regulate	snRNA	152
auto_regulate	sense_overlapping	11
auto_regulate	rRNA	43
auto_regulate	transcribed_unprocessed_pseudogene	54
auto_regulate	polymorphic_pseudogene	1
auto_regulate	sense_intronic	52
auto_regulate	unitary_pseudogene	9
auto_regulate	snoRNA	47
auto_regulate	processed_transcript	73
auto_regulate	3prime_overlapping_ncRNA	3
auto_regulate	scaRNA	1
auto_regulate	sRNA	1
auto_regulate	scRNA	1
auto_regulate	translated_processed_pseudogene	1
auto_regulate	bidirectional_promoter_lncRNA	1
auto_regulate	ribozyme	1
auto_regulate	protein_coding	8264
auto_regulate	lincRNA	1466
auto_regulate	miRNA	1502
auto_regulate	antisense_RNA	1005
auto_regulate	unprocessed_pseudogene	96
auto_regulate	sense_intronic	137
auto_regulate	processed_pseudogene	1018
auto_regulate	transcribed_unprocessed_pseudogene	76
auto_regulate	misc_RNA	179
auto_regulate	TEC	141
auto_regulate	3prime_overlapping_ncRNA	4
auto_regulate	rRNA	70
auto_regulate	snoRNA	57
auto_regulate	snRNA	225
auto_regulate	sense_overlapping	31
